64500,2023-12-02 06:42:23.194531,23.40,22.30,7.50,42.50,41.60,39.40
64800,2023-12-02 06:47:59.116535,23.30,22.30,7.50,42.50,41.60,39.50
65100,2023-12-02 06:53:35.009031,23.40,22.30,7.60,42.50,41.60,39.70
65400,2023-12-02 06:59:10.705182,23.40,22.30,7.90,42.50,41.60,39.10
65700,2023-12-02 07:04:46.754766,23.40,22.30,7.90,42.50,41.60,39.00
66000,2023-12-02 07:10:23.699478,23.40,22.30,8.40,42.50,41.60,38.50
66300,2023-12-02 07:15:59.586049,23.40,22.30,9.00,42.50,41.60,37.90
66600,2023-12-02 07:21:35.568203,23.40,22.40,9.80,42.50,41.60,36.60
66900,2023-12-02 07:27:11.645986,23.50,22.50,11.20,42.50,41.60,34.30
67200,2023-12-02 07:32:47.798390,23.60,22.60,12.10,42.50,41.60,32.60
67500,2023-12-02 07:38:23.863838,23.70,22.60,12.80,42.50,41.60,31.20
67800,2023-12-02 07:43:59.966364,23.70,22.60,13.80,42.50,41.60,20.00
68100,2023-12-02 07:49:36.041979,23.70,22.60,12.30,42.50,41.60,20.00
68400,2023-12-02 07:55:12.316483,23.80,22.70,12.50,42.50,41.60,20.00
68700,2023-12-02 08:00:48.302353,23.70,22.70,11.80,42.50,41.60,20.00
69000,2023-12-02 08:06:24.374835,23.80,22.70,12.40,42.50,41.60,31.10
69300,2023-12-02 08:11:59.696660,23.80,22.70,12.50,42.50,41.60,20.00
69600,2023-12-02 08:17:35.502326,23.80,22.70,12.70,42.50,41.60,20.00
69900,2023-12-02 08:23:11.368833,23.80,22.70,12.60,42.50,41.60,20.00
70200,2023-12-02 08:28:47.352790,23.80,22.70,13.00,42.50,41.60,20.00
70500,2023-12-02 08:34:23.447779,23.80,22.70,13.50,42.50,41.60,20.00
70800,2023-12-02 08:39:59.795783,23.80,22.70,13.70,42.50,41.60,20.00
71100,2023-12-02 08:45:36.015626,23.80,22.70,12.50,42.50,41.60,31.30
71400,2023-12-02 08:51:12.234837,23.80,22.70,11.60,42.50,41.60,32.30
71700,2023-12-02 08:56:48.225037,23.80,22.80,11.80,42.50,41.60,32.60
72000,2023-12-02 09:02:24.301473,23.90,22.90,12.00,42.50,41.60,32.10
72300,2023-12-02 09:08:00.217148,23.90,23.00,14.10,42.50,41.60,20.00
72600,2023-12-02 09:13:36.054235,24.00,23.20,18.50,42.50,41.60,20.00
